sample_id,office_app,declared_purpose,macro_length_lines,module_count,comment_ratio,has_digital_signature,external_link_count,autoexec_event_count,shell_call_count,createobject_count,wscript_keyword_count,powershell_keyword_count,url_count,file_write_keyword_count,registry_keyword_count,process_keyword_count,vba_stomping_indicator,chr_function_count,string_concat_count,base64_like_string_count,hex_string_count,long_string_count,suspicious_keyword_count,entropy_score,obfuscation_score,sandbox_process_created,sandbox_network_attempt,sandbox_file_modified,sandbox_registry_modified,on_error_resume_next_count,eqv_operator_count,dead_code_loop_count,line_continuation_count,document_property_access_count,showwindow_keyword_count,dynamic_createobject_indicator,random_identifier_obfuscation_score,static_risk_score,sandbox_risk_score,final_risk_score,evidence_score,label,label_text,split,source_type,source_file,sha256,variant_intensity
MACRO_00856,PowerPoint,chart_generation,271,2,0.276,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,5.165,6.5,1,0,0,0,0,0,0,1,0,0,0,8.29,0.0,24.0,5.56,2.68,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,236b2322ff5769e517d25a7b7528c8d484972eaf8b22262ef094d34cef6c0b90,
edr_benign_006_variant_004,Word,template_automation,12,1,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,2,0,0,0,0,4.411,40.15,0,0,0,0,0,0,0,0,0,0,0,71.43,39.15,0.0,28.19,28.0,0,segura,train,edr_benign_augmented,benign,68d70ba39f775543aaad945ddb5936055a034d4e875e7bf133c37d77cc83565e,low
MACRO_01300,PowerPoint,template_automation,216,2,0.256,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,5.104,2.6,0,0,0,0,0,0,0,1,0,0,0,2.23,4.0,0.0,2.15,3.23,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,42bb3e4411daa0c6d6c916772c90f75697dddd376dadaeec44a426eb10e0a8bb,
edr_benign_004_variant_017,Word,template_automation,46,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5.355,5.56,0,0,0,0,0,0,0,0,0,0,0,12.6,4.86,0.0,3.5,3.83,0,segura,train,edr_benign_augmented,benign,3235884ad700b7adc18f179616ec0a40c0ded6b5a215fc719c0b8c6b7c1da0df,clean
real_benign_macrosreales_06488_06488,Excel,template_automation,362,1,0.218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.831,6.65,0,0,0,0,0,0,0,0,0,0,0,18.99,3.1,0.0,2.23,3.78,0,segura,train,real_benign,real_macros\macrosreales.csv,5bc7767c26fdd7c326d6f799741ef8972e11dc9ac968152abfcdd7bd4619e9d3,
edr_benign_009_variant_008,Excel,template_automation,163,1,0.08,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,5,0,4.742,8.46,0,0,0,0,0,0,0,0,0,0,0,10.07,28.29,0.0,20.37,13.22,0,segura,train,edr_benign_augmented,benign,c1ad10bece1c7d314bca56adc00c895f30fd42744d259346600fea5d913bb69e,clean
MACRO_00599,Word,formatting,175,3,0.244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,5.232,0.0,0,0,0,0,0,0,0,0,0,0,0,7.7,4.1,0.0,3.36,2.02,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,a97696115099f38bbb16a18cd55a0537ea8c3ae4ebf225472998fd4477e621a5,
MACRO_00116,PowerPoint,reporting,35,4,0.302,0,0,0,0,0,0,0,0,1,0,0,0,3,1,0,0,0,1,4.417,7.2,0,0,1,0,0,0,0,2,0,0,0,15.36,9.19,12.0,12.46,9.25,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,ff711d1d2033ab47367d1b8697799d7e50483dea84cce152c5050e64a5940141,
real_benign_macrosreales_15453_15453,Excel,template_automation,255,1,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4.982,21.89,0,0,0,0,0,0,0,0,0,0,0,32.54,13.38,0.0,9.63,11.85,0,segura,train,real_benign,real_macros\macrosreales.csv,e22ea961ab7a32fc8695dcc776f12bf5c48f6646d5305bba0c54d7b15f5d4f03,
real_benign_macrosreales_14115_14115,Excel,obfuscated_loader_like,411,1,0.061,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,11,0,4.714,58.77,0,0,0,0,0,0,0,1,0,0,0,35.63,30.83,0.0,22.2,30.53,0,segura,train,real_benign,real_macros\macrosreales.csv,956f455e721ed965f034f648a3ea6709f7be113d1a9d82efac982705566d3132,
edr_benign_008_variant_018,Word,template_automation,46,2,0.087,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,4.727,26.67,0,0,0,0,0,0,0,0,0,0,0,16.16,13.04,0.0,9.39,11.79,0,segura,train,edr_benign_augmented,benign,9d2ddbcbdd1f5a1991025c5561c81126d5274e21a177933c822b8eb0e9fa1c29,low
MACRO_00880,Word,data_cleanup,341,1,0.285,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,4.136,4.6,0,0,0,0,0,0,0,0,0,0,0,27.16,1.37,0.0,3.06,3.91,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,72aea68a9ce7a4835203f97e692ad8e99f520091ebb4e1c4c12a490fad142064,
MACRO_01256,Excel,mail_merge,276,2,0.224,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4.824,2.4,0,0,0,0,0,0,0,0,0,0,0,2.38,0.0,0.0,0.04,0.67,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,1e24d72ea2405188144a4afe006b59c69980a136f87e46a232f00576ad398f99,
MACRO_00558,Excel,formatting,353,3,0.171,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,1,4.662,3.6,0,0,0,0,1,0,0,1,0,0,0,12.69,24.78,0.0,20.67,13.97,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,25a27e5e838a6ef914b43af01a640343b629985b1dedd1d287264e70da0c2ac2,
MACRO_01133,Excel,reporting,458,3,0.264,0,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,1,1,4.795,8.9,0,0,0,0,0,0,0,2,0,0,0,6.63,11.51,0.0,10.14,7.48,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,d0fa51b5bcab731657edf85a380247811afd60791fbbfbc5ffef0cb6190d733d,
MACRO_00457,Word,formatting,124,2,0.173,0,1,0,0,0,0,0,0,0,0,0,0,3,2,0,0,0,1,3.663,8.4,0,0,0,0,0,0,0,2,0,0,1,6.46,4.76,0.0,6.23,10.29,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,5484d417e094ac0196a0f7786f4555ea23fa6303a6a887afd09b42eab794a3b4,
real_benign_macrosreales_04887_04887,Excel,template_automation,359,1,0.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.948,6.35,0,0,0,0,0,0,0,0,0,0,0,18.14,2.73,0.0,1.96,3.52,0,segura,train,real_benign,real_macros\macrosreales.csv,5c1da0facb2820177a77cc4d68653533c904e92b9dbfa187309c2962517764c7,
MACRO_01076,PowerPoint,template_automation,573,3,0.245,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,1,2.391,6.4,0,0,0,0,0,0,0,1,0,0,0,7.37,2.77,0.0,4.76,4.4,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,cefbe5b6a4b857d9eb2ad536c64d407ac2d2686bea3fa6d3b41ae7ac5d99f015,
real_benign_macrosreales_10077_10077,Excel,obfuscated_loader_like,411,1,0.061,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,11,0,4.714,58.77,0,0,0,0,0,0,0,1,0,0,0,35.63,30.83,0.0,22.2,30.53,0,segura,train,real_benign,real_macros\macrosreales.csv,ca720cd7817370b4e93c4fee5f8f67a58c7a7394d45ae4d76fa5afa8674e91b0,
MACRO_00793,PowerPoint,chart_generation,306,3,0.342,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,0,3.485,6.1,0,0,0,0,0,0,0,2,0,0,0,7.49,0.0,0.0,4.9,3.29,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,2a86c626e9d36875d63b48d1c7adfb73cb7effc3881bad1e9530ec01634074cb,
real_benign_macrosreales_04575_04575,Excel,template_automation,359,1,0.223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.952,6.39,0,0,0,0,0,0,0,0,0,0,0,18.25,2.76,0.0,1.99,3.55,0,segura,train,real_benign,real_macros\macrosreales.csv,7fc1c0da42d0462a2b7298a56f4ab593a66f1ce8fb67e7ed9e42543e5234ed30,
MACRO_00124,PowerPoint,formatting,310,2,0.306,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,4.285,10.4,0,0,0,0,0,0,0,1,0,0,0,9.46,0.0,0.0,0.0,2.86,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,fce5d42ca1ed4d3e67e048d35f1ab3597960b8e8164501ad7fa2f1cdc104c27a,
real_benign_macrosreales_05407_05407,Excel,template_automation,255,1,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4.982,21.89,0,0,0,0,0,0,0,0,0,0,0,32.54,13.38,0.0,9.63,11.85,0,segura,train,real_benign,real_macros\macrosreales.csv,b9bfbe0676691af13aa85850fc9f108f044a889cf7bef81f1cab0b622f4dd6cc,
real_benign_macrosreales_07495_07495,Excel,obfuscated_loader_like,411,1,0.061,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,11,0,4.714,58.77,0,0,0,0,0,0,0,1,0,0,0,35.63,30.83,0.0,22.2,30.53,0,segura,train,real_benign,real_macros\macrosreales.csv,e901306d274d5515e1721c5711566ebc5c9ee0891d81aa00a4ab7f3cf3ccc2b6,
MACRO_01179,Word,chart_generation,278,1,0.332,1,0,0,0,1,0,0,0,0,0,0,0,1,4,0,0,0,1,3.032,6.8,0,0,0,0,0,0,0,0,1,0,0,11.32,0.54,0.0,5.04,3.13,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,e1f6f8056894d50c82174a37284a23295f510fe44d0e88fa33dfb93e9e1298f8,
MACRO_00117,Excel,reporting,498,3,0.238,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,5.115,9.8,0,0,0,0,0,0,0,1,0,0,0,14.68,0.31,0.0,0.0,3.15,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,21ebd8577e263a679f96692d0d531dd5dbb86d17d836dbf1a8e8ef393da84d07,
MACRO_01372,Word,chart_generation,112,4,0.172,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5.008,3.3,0,0,0,1,0,0,0,0,0,0,0,16.79,0.0,18.0,10.07,1.73,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,10438991758cb91bd2cd2b46169ac4ddaa4189fdb02294b793861e035f444d5e,
real_benign_macrosreales_04839_04839,Excel,template_automation,362,1,0.218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.831,6.67,0,0,0,0,0,0,0,0,0,0,0,19.05,3.12,0.0,2.25,3.8,0,segura,train,real_benign,real_macros\macrosreales.csv,5f2cc752773aab56fee2275005e0e084368d75e9ea900d1453d277bed52d7a3d,
MACRO_00375,Word,reporting,349,1,0.234,1,1,0,0,0,0,0,0,0,0,0,0,1,3,0,0,0,0,4.337,5.6,0,0,0,0,0,0,0,0,0,0,0,6.62,0.0,0.0,0.0,2.38,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,b76d6217458ab730ab0835e19ae11405088cc3f366c55bf3aabf4cce84ff8323,
edr_benign_008_variant_021,Word,template_automation,46,2,0.087,0,0,0,0,1,0,0,0,0,0,0,0,0,11,0,0,0,0,4.727,27.78,0,0,0,0,0,0,0,0,0,0,0,16.16,21.51,0.0,15.49,15.25,0,segura,train,edr_benign_augmented,benign,9d2ddbcbdd1f5a1991025c5561c81126d5274e21a177933c822b8eb0e9fa1c29,low
MACRO_00140,PowerPoint,template_automation,376,1,0.237,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3.167,2.4,0,0,0,0,0,0,0,2,0,0,0,6.5,4.22,0.0,2.82,3.52,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,d43fa80bc601f50bb950a96cd6a1101354d9048aa93443c3a49996fb315ccf92,
MACRO_00475,Excel,formatting,336,1,0.192,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,2,4.125,1.2,0,0,0,0,0,0,0,1,0,0,0,5.18,15.43,0.0,12.94,9.44,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,193dab5ff0324d32425b80c67ba653f65225bb373ac9436014a62b7e43e7457f,
MACRO_01400,PowerPoint,mail_merge,446,4,0.217,1,0,0,0,0,0,0,0,0,0,0,0,2,2,0,1,0,0,4.067,9.0,0,0,0,0,0,0,0,2,0,0,0,10.11,0.0,0.0,0.0,4.09,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,133ab960ec1057dbad5b4dc943af7ade77cf239b321b45a834f8a7f2f092c144,
edr_benign_009_variant_015,Excel,template_automation,163,1,0.08,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,6,0,4.742,36.81,0,0,0,0,0,0,0,0,0,0,0,28.77,51.93,0.0,37.39,29.56,0,segura,train,edr_benign_augmented,benign,c1ad10bece1c7d314bca56adc00c895f30fd42744d259346600fea5d913bb69e,low
edr_benign_004_variant_022,Word,template_automation,46,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,2,0,5.355,32.11,0,0,0,0,0,0,0,0,0,0,0,36.0,20.69,0.0,14.89,17.09,0,segura,train,edr_benign_augmented,benign,3235884ad700b7adc18f179616ec0a40c0ded6b5a215fc719c0b8c6b7c1da0df,low
edr_benign_004_variant_024,Word,template_automation,46,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,5.355,5.56,0,0,0,0,0,0,0,0,0,0,0,12.6,4.86,0.0,3.5,3.83,0,segura,train,edr_benign_augmented,benign,3235884ad700b7adc18f179616ec0a40c0ded6b5a215fc719c0b8c6b7c1da0df,clean
edr_benign_003_variant_013,Excel,command_execution_like,1100,2,0.124,0,1,0,0,0,0,0,0,0,0,0,0,0,35,0,0,0,2,5.243,20.22,1,1,0,0,3,0,0,0,0,0,0,6.76,27.86,46.0,32.94,15.44,0,segura,train,edr_benign_augmented,benign,53961be10f875f465ab5fd785d9c54ec0c9b4bf8ed33b32b967a7aa2f72f4f80,clean
MACRO_00668,Word,mail_merge,89,2,0.248,0,0,0,0,1,0,0,0,0,0,0,0,2,2,0,0,0,1,4.568,6.4,0,0,0,0,0,0,0,0,0,0,0,6.94,10.72,0.0,7.85,7.4,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,c0c46d2aac1bcfe5d61904948a7778f914602d140ca934b71529439ff5115f9d,
MACRO_00685,PowerPoint,data_cleanup,246,1,0.258,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4.011,3.2,0,0,0,0,0,0,0,1,0,0,0,4.59,0.0,0.0,5.85,1.73,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,0608b2abbe8b453d71e429504479034921c656c8ba9629832997f9be4efee2b8,
edr_benign_006_variant_012,Word,template_automation,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,4.411,31.15,0,0,0,0,0,0,0,0,0,0,0,71.43,27.37,0.0,19.71,21.54,0,segura,train,edr_benign_augmented,benign,68d70ba39f775543aaad945ddb5936055a034d4e875e7bf133c37d77cc83565e,low
real_benign_macrosreales_07585_07585,Excel,template_automation,359,1,0.226,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.868,6.6,0,0,0,0,0,0,0,0,0,0,0,18.85,2.92,0.0,2.11,3.69,0,segura,train,real_benign,real_macros\macrosreales.csv,f7a4ed07d48e796e44f09abf0a8226195d44a1ffdfec3a3c038df56e2eeb7eed,
real_benign_macrosreales_09834_09834,Excel,template_automation,362,1,0.227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.806,6.77,0,0,0,0,0,0,0,0,0,0,0,19.35,3.08,0.0,2.22,3.82,0,segura,train,real_benign,real_macros\macrosreales.csv,1fa748f4f95b87884a1e4d877b02b190f0d065a272e33ba7a51abec330761e21,
project_example_benign_04_mail_merge,Word,template_automation,7,1,0.143,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.735,0.0,0,0,0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0,segura,train,project_benign_example,C:\Users\Alejandro\Documents\TFM\tfm-macros\outputs\examples\test_macros\benign\benign_04_mail_merge.vba,f7c0fd0821bb72eb69c7e61c097cc64efbefbc9870c2c3feaa8c2ec49c6a5626,
MACRO_00004,PowerPoint,reporting,259,3,0.373,1,0,1,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,4.319,6.5,0,0,0,0,0,0,0,0,0,0,0,14.91,0.0,0.0,0.0,11.07,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,523d53b8252b3021a6ac864998780695e514e7514fb0baa5c08a77611805efa8,
MACRO_01064,Excel,data_cleanup,438,3,0.248,0,0,0,0,0,0,0,0,1,0,0,0,1,4,0,0,0,0,4.317,6.8,0,0,0,0,0,0,0,2,0,0,0,7.96,5.89,0.0,6.76,5.96,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,27e3a0e22d42a3d9b8c06ddab6c6edf875a659d8c390120a61fb37e2c216ca6b,
MACRO_01088,Word,mail_merge,489,4,0.219,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3.867,2.1,0,0,0,0,0,0,1,0,0,0,0,2.63,0.0,0.0,0.0,0.62,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,001a384f2f7b1d99854f6c79c1352e13b799cb4853eda32e2777bd69c4fa8b8b,
edr_benign_006_variant_002,Word,template_automation,12,1,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.411,8.75,0,0,0,0,0,0,0,0,0,0,0,25.0,8.68,0.0,6.25,6.72,0,segura,train,edr_benign_augmented,benign,68d70ba39f775543aaad945ddb5936055a034d4e875e7bf133c37d77cc83565e,clean
MACRO_00003,PowerPoint,template_automation,50,2,0.24,0,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,1,0,4.854,6.5,0,0,0,0,0,0,0,2,0,0,0,28.67,0.0,0.0,2.9,3.9,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,08e0902168e98d2279b8540d370b184438e8ab1ec93c44f78acf0558bf348610,
MACRO_00715,Word,reporting,525,2,0.318,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,1,3.561,4.4,0,0,0,0,0,0,0,1,0,0,0,9.09,0.76,0.0,2.94,2.55,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,174c7d96818f1aba1bb36f61ede5b5c1277b7c8c4ad4ccdbf38f06a322c18603,
real_benign_macrosreales_02653_02653,Excel,template_automation,255,1,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4.982,21.89,0,0,0,0,0,0,0,0,0,0,0,32.54,13.38,0.0,9.63,11.85,0,segura,train,real_benign,real_macros\macrosreales.csv,95ef66fb2e244497d7816d7d0dbb8fae6867de68dcfd794a798a071b319980a0,
MACRO_00291,PowerPoint,template_automation,202,4,0.276,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,1,3.563,2.4,0,0,0,0,0,0,0,1,0,0,0,3.56,0.59,0.0,0.0,0.97,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,ce0f883f0ea0b4be2cf422169a94d7de40adeae30c5f47884f63e4947d646b25,
MACRO_00254,PowerPoint,template_automation,374,2,0.083,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,3.806,6.6,0,0,0,0,0,0,0,2,0,0,0,12.95,1.44,0.0,0.0,4.28,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,a23b073532fda0718eb71467d50cfff1ca4e8d9608f8370f448ecc5775c4b59c,
real_benign_macrosreales_14582_14582,Excel,template_automation,255,1,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4.982,21.89,0,0,0,0,0,0,0,0,0,0,0,32.54,13.38,0.0,9.63,11.85,0,segura,train,real_benign,real_macros\macrosreales.csv,a17d83e36b6b769d1b15961701a338981dd9a479b85d975d26ae89849f384d70,
MACRO_00170,Excel,formatting,185,4,0.176,1,0,0,0,1,0,0,0,0,0,0,0,2,2,1,0,0,1,3.942,14.4,0,0,0,0,0,0,0,2,0,0,0,10.79,6.23,0.0,5.08,7.68,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,c2c5e97c0443fcb5455bb03f7c94ddcdcd86f44323a1c240e34b46205900f23e,
MACRO_01213,PowerPoint,formatting,403,4,0.241,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,3.325,3.3,0,0,0,0,0,0,0,1,1,0,0,15.52,7.53,0.0,7.83,13.52,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,e6c457eeec5638bdd37713d046a7073c90d4e916555cb6657886ea1825bea02b,
MACRO_00711,Excel,mail_merge,137,1,0.193,0,0,0,0,0,0,0,0,0,0,0,0,1,4,0,0,3,0,4.247,13.1,0,0,0,0,0,0,0,0,0,0,0,5.27,2.41,0.0,2.15,4.86,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,8bb9705b74bedb451e35d812679f7c991b1e0cc9b1dde6bdf89983fbb2d05ea7,
real_benign_macrosreales_10122_10122,Excel,template_automation,185,1,0.011,0,0,0,0,2,0,0,0,0,0,0,0,0,11,0,0,5,0,4.828,33.64,0,0,0,0,2,0,0,0,0,0,0,11.26,24.21,0.0,17.43,17.28,0,segura,train,real_benign,real_macros\macrosreales.csv,abc75a6fae55138f7a95cdc5f76fb48843d79c1e7efa9ef9ba79eef24a0a9cd2,
MACRO_00851,Word,reporting,285,3,0.318,1,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,4.655,5.7,1,0,0,0,0,0,0,0,0,0,0,7.7,0.0,24.0,0.0,1.72,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,574c297293773807861903ad248b304c8a66b594835440bfeba00cf10c2f54b9,
MACRO_00850,Word,data_cleanup,448,1,0.171,0,0,0,0,0,0,0,0,0,0,0,0,1,5,0,0,0,0,3.819,8.0,0,0,0,0,0,0,0,0,0,0,0,11.42,0.62,0.0,8.18,3.43,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,7522d395d30f260468fea27672f438f0569425c032c20707a4b489cef16a4baa,
MACRO_00749,PowerPoint,template_automation,35,1,0.124,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,3.858,3.2,0,0,0,0,0,0,0,1,1,0,0,17.37,11.36,0.0,5.28,6.81,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,08f3726f117cd83c156fd9888f5433708fcbabf8b2739feb2e9cba5f2c663795,
MACRO_01343,Word,mail_merge,508,3,0.164,1,0,0,0,0,0,0,0,0,0,0,0,1,5,1,0,1,0,3.555,18.1,0,0,0,0,0,0,0,1,0,0,0,15.38,0.0,0.0,0.0,5.65,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,be3fd4c45b43da52aa09fd6a051e8e9dec760524ab76bff97b840f2575205566,
real_benign_macrosreales_06621_06621,Excel,template_automation,376,1,0.13,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,9,0,5.127,26.91,0,0,0,0,0,0,0,0,0,0,0,19.45,13.11,0.0,9.44,12.07,0,segura,train,real_benign,real_macros\macrosreales.csv,9b1db04252a431f45b4b6ce671647ebe24b22b0c3ca6f24c4e5c11d6cc5fcf87,
MACRO_01094,Excel,chart_generation,286,4,0.274,0,0,0,0,0,0,0,0,0,0,0,0,1,2,1,0,0,2,4.201,12.4,0,0,1,0,0,0,0,2,0,0,0,8.62,8.82,12.0,3.73,7.35,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,c6a8655633ff4bf4c9399a89a6cc35698e10b100988f5d2d6f6aeafa36c06f59,
real_benign_macrosreales_09411_09411,Excel,obfuscated_loader_like,419,1,0.069,0,0,0,0,0,0,0,0,0,0,0,0,5,11,0,0,11,0,4.805,58.83,0,0,0,0,0,0,0,1,0,0,0,35.81,30.77,0.0,22.15,30.53,0,segura,train,real_benign,real_macros\macrosreales.csv,23a31bc601458898935ce2bcd7286bbec63360e0f44cedb4b6be2ddb1fb79865,
real_benign_macrosreales_01659_01659,Word,template_automation,183,1,0.197,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4.365,14.37,0,0,0,0,0,0,0,0,0,0,0,23.05,7.49,0.0,5.39,7.39,0,segura,train,real_benign,real_macros\macrosreales.csv,77e9510c9a611440a45474a45706b058cd6a0cb847f5461231284efb88520da7,
MACRO_01267,Excel,mail_merge,484,1,0.293,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,1,0,1,3.689,5.0,0,0,0,0,0,0,0,0,0,0,0,5.68,10.41,0.0,4.68,8.4,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,103506cb8d2299da47977f909ba898e4b62918a635094b9767a9200292857477,
edr_benign_007_variant_004,Excel,downloader_like,962,2,0.373,0,1,0,0,0,0,0,0,0,0,0,0,0,89,0,0,0,1,5.034,35.0,0,1,0,0,0,0,0,35,0,0,0,3.38,13.41,22.0,15.81,13.0,0,segura,train,edr_benign_augmented,benign,6bc352f70a4e781f7d6ab5cd67919ba51404cfa4fd0072b09d9140b6421f9e0a,clean
real_benign_macrosreales_10420_10420,Excel,template_automation,358,1,0.221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.951,6.4,0,0,0,0,0,0,0,0,0,0,0,18.29,2.81,0.0,2.02,3.57,0,segura,train,real_benign,real_macros\macrosreales.csv,7781d0d880cc9436868f5825dfd24083f0d84211ed9a1a888d30bf202bedfbdc,
edr_benign_008_variant_013,Word,template_automation,46,2,0.087,0,0,0,0,1,0,0,0,0,0,0,0,0,14,0,0,0,0,4.727,24.99,0,0,0,0,0,0,0,0,0,0,0,16.16,20.34,0.0,14.64,14.2,0,segura,train,edr_benign_augmented,benign,9d2ddbcbdd1f5a1991025c5561c81126d5274e21a177933c822b8eb0e9fa1c29,low
real_benign_macrosreales_02544_02544,Excel,obfuscated_loader_like,370,1,0.154,0,0,0,0,1,0,0,0,0,0,0,0,0,25,0,0,20,0,4.754,77.54,0,0,0,0,1,0,0,16,0,0,0,7.26,35.56,0.0,25.6,31.01,0,segura,train,real_benign,real_macros\macrosreales.csv,bfb547bc6f88476bb4a50c19462f3ec74e6b03fb2f530d4aa07c2d506d985035,
MACRO_01278,Word,data_cleanup,327,2,0.22,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2,0,3.84,5.4,0,0,0,0,0,0,0,1,0,0,0,12.14,0.0,0.0,0.0,1.92,0,segura,train,synthetic_existing,outputs\macro_dataset_tfm.csv,b7ce7ec1f11a6c93166cc9bbb67268661ff525d4e384e4292e46bd171b18d308,
real_benign_macrosreales_15146_15146,Excel,template_automation,255,1,0.145,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4.982,21.89,0,0,0,0,0,0,0,0,0,0,0,32.54,13.38,0.0,9.63,11.85,0,segura,train,real_benign,real_macros\macrosreales.csv,51f91dd4d645a06cf562635f013a2a2712c5279667a61c39bc50bd890ed18550,
